nodeId:ID,name,node_type,:LABEL
PI4KB,PI4KB,gene,Term
CEBPB,CEBPB,gene,Term
manganese ions,manganese ions,unknown,Term
NR4A,NR4A,gene,Term
chromosomal instability,chromosomal instability,unknown,Term
PDL2,PDL2,gene,Term
ACTBL2,ACTBL2,gene,Term
activated migrating leukocytes,activated migrating leukocytes,cell type,Term
ROQUIN1,ROQUIN1,gene,Term
REGNASE1,REGNASE1,gene,Term
CD8PD-1,CD8PD-1,gene,Term
mammary,mammary,disease,Term
CPGODN,CPGODN,gene,Term
NAP1L1,NAP1L1,gene,Term
ROR,ROR,gene,Term
YP51,YP51,gene,Term
myelokathexis,myelokathexis,disease,Term
AM3100,AM3100,gene,Term
axicabtageneciloleucel,axicabtageneciloleucel,unknown,Term
tumor immune contexture,tumor immune contexture,pathways,Term
rheumatic,rheumatic,disease,Term
prolonged immunosuppression,prolonged immunosuppression,pathways,Term
multiorgan dysfunction,multiorgan dysfunction,pathways,Term
HOTAIRM1,HOTAIRM1,gene,Term
HES1,HES1,gene,Term
tox,tox,unknown,Term
DNMT3A,DNMT3A,unknown,Term
terminally exhausted cells,terminally exhausted cells,cell type,Term
intermediately exhausted cells,intermediately exhausted cells,cell type,Term
SLAMF3,SLAMF3,gene,Term
IGURATIMOD,IGURATIMOD,gene,Term
IGU,IGU,gene,Term
SLAMF,SLAMF,gene,Term
CART-CXCL9,CART-CXCL9,gene,Term
CARTCXCL,CARTCXCL,gene,Term
Wnt/β-catenin,Wnt/β-catenin,unknown,Term
enhanced immune cell recruitment,enhanced immune cell recruitment,pathways,Term
poor tumor antigenicity,poor tumor antigenicity,pathways,Term
Wnt,Wnt,unknown,Term
cell-based regimes,cell-based regimes,pathways,Term
acute respiratory syndrome coronavirus 2,acute respiratory syndrome coronavirus 2,disease,Term
CMC1,CMC1,gene,Term
human defensive immune response,human defensive immune response,pathways,Term
BHLHE40,BHLHE40,gene,Term
activated cd4 t cells,activated cd4 t cells,unknown,Term
cytokine release syndromes,cytokine release syndromes,pathways,Term
ASV,ASV,gene,Term
chronic lymphocytic leukaemia,chronic lymphocytic leukaemia,disease,Term
human immunodeficiency virus,human immunodeficiency virus,pathways,Term
GAGP17,GAGP17,gene,Term
COS,COS,gene,Term
th1 cd4 t cells,th1 cd4 t cells,cell type,Term
IVAX,IVAX,gene,Term
mucinous colorectal adenocarcinoma,mucinous colorectal adenocarcinoma,disease,Term
fusobacterial infection,fusobacterial infection,unknown,Term
tnf,tnf,unknown,Term
chronically activated effector cells,chronically activated effector cells,cell type,Term
L2,L2,gene,Term
tumour promotion,tumour promotion,pathways,Term
tumour microenvironment,tumour microenvironment,unknown,Term
robust immunogenic cell death,robust immunogenic cell death,pathways,Term
tumour-associated antigens,tumour-associated antigens,unknown,Term
PMHCII,PMHCII,gene,Term
tumoricidal t cells,tumoricidal t cells,cell type,Term
OXPHOS,OXPHOS,gene,Term
leukemia cell survival,leukemia cell survival,pathways,Term
ASPG,ASPG,gene,Term
SMAD3,SMAD3,gene,Term
CDH2,CDH2,gene,Term
PCAM,PCAM,gene,Term
infiltrating treg cells,infiltrating treg cells,cell type,Term
TGFβR,TGFβR,unknown,Term
TGFβR inhibitor,TGFβR inhibitor,unknown,Term
TGFβR inhibitor and anti-PD-1 antibody,TGFβR inhibitor and anti-PD-1 antibody,unknown,Term
PYROPTO,PYROPTO,gene,Term
E5C3,E5C3,gene,Term
cancer-associated immune dysfunction,cancer-associated immune dysfunction,pathways,Term
t cell repertoire,t cell repertoire,cell type,Term
thyroiditis,thyroiditis,disease,Term
hashimoto,hashimoto,disease,Term
Coxsackievirus B,Coxsackievirus B,unknown,Term
human leukocyte antigen (HLA) class I,human leukocyte antigen (HLA) class I,unknown,Term
β cells,β cells,cell type,Term
type 1 diabetes,type 1 diabetes,disease,Term
pancreatic β cells,pancreatic β cells,cell type,Term
human β cells,human β cells,cell type,Term
naive cd8 t cells,naive cd8 t cells,cell type,Term
60 putatively causal variants,60 putatively causal variants,pathways,Term
autoimmune disease-associated loci,autoimmune disease-associated loci,pathways,Term
human macrophages,human macrophages,cell type,Term
fixed materials,fixed materials,unknown,Term
primary T lymphocytes,primary T lymphocytes,unknown,Term
regulatory populations,regulatory populations,unknown,Term
anti-tumour responses,anti-tumour responses,pathways,Term
PIRAM,PIRAM,gene,Term
FA,FA,gene,Term
dendritic cell differentiation,dendritic cell differentiation,pathways,Term
systemic anti-tumor immunity,systemic anti-tumor immunity,pathways,Term
YDL1,YDL1,gene,Term
poor baseline pan-leukocyte infiltration,poor baseline pan-leukocyte infiltration,pathways,Term
CGA,CGA,gene,Term
TH2,TH2,gene,Term
FCMR,FCMR,gene,Term
ligand-induced internalization,ligand-induced internalization,pathways,Term
NFKBIE,NFKBIE,gene,Term
cd8+ t-cells,cd8+ t-cells,unknown,Term
nfkbie,nfkbie,unknown,Term
anti PD-1/PD-L1 antibodies,anti PD-1/PD-L1 antibodies,unknown,Term
folinic acid,folinic acid,unknown,Term
β-cell autoimmunity,β-cell autoimmunity,pathways,Term
TEVS,TEVS,gene,Term
AMIXIN940,AMIXIN940,gene,Term
immunoglobulin antigen-binding regions,immunoglobulin antigen-binding regions,pathways,Term
OVAL,OVAL,gene,Term
ova,ova,cell type,Term
dMMR,dMMR,unknown,Term
immune-active TME,immune-active TME,unknown,Term
src1,src1,unknown,Term
SRC2,SRC2,gene,Term
SRC3,SRC3,gene,Term
HSPA5,HSPA5,gene,Term
primary aml tumor cells,primary aml tumor cells,cell type,Term
LAIR1,LAIR1,gene,Term
anti-LAIR1 antagonistic antibody,anti-LAIR1 antagonistic antibody,unknown,Term
CXCL15,CXCL15,gene,Term
castration resistance,castration resistance,pathways,Term
CXCR2,CXCR2,gene,Term
prostate epithelial cells,prostate epithelial cells,cell type,Term
prostate cancer epithelial cells,prostate cancer epithelial cells,cell type,Term
MYB,MYB,gene,Term
intratumoral immune cell infiltrates,intratumoral immune cell infiltrates,pathways,Term
immunomodulatory genes,immunomodulatory genes,pathways,Term
IL2BK,IL2BK,gene,Term
ADCP,ADCP,gene,Term
engulf cancer cells,engulf cancer cells,pathways,Term
haematopoietic lineages,haematopoietic lineages,cell type,Term
age-related immune dysfunction,age-related immune dysfunction,pathways,Term
arresunate,arresunate,unknown,Term
melanoma cell proliferation,melanoma cell proliferation,pathways,Term
melanoma cell ferroptosis,melanoma cell ferroptosis,pathways,Term
PCIDIN,PCIDIN,gene,Term
large lymphocytes,large lymphocytes,cell type,Term
refractory pleural effusion,refractory pleural effusion,pathways,Term
atypical lymphocytes,atypical lymphocytes,cell type,Term
JΒ2,JΒ2,gene,Term
JΔ1,JΔ1,gene,Term
HHV8,HHV8,gene,Term
PAX5,PAX5,gene,Term
immune cell fate,immune cell fate,pathways,Term
metabolic plasticity,metabolic plasticity,pathways,Term
axi-cel,axi-cel,unknown,Term
pth17 cells,pth17 cells,cell type,Term
anti-il-17a,anti-il-17a,unknown,Term
anti-pd-l1,anti-pd-l1,unknown,Term
pGal-antigen,pGal-antigen,unknown,Term
programmed cell-death-1,programmed cell-death-1,unknown,Term
induction therapy,induction therapy,pathways,Term
ASCT,ASCT,unknown,Term
CD200R,CD200R,gene,Term
pathogen recognition receptors,pathogen recognition receptors,pathways,Term
androgen receptor,androgen receptor,unknown,Term
androgen deprivation therapy,androgen deprivation therapy,unknown,Term
IL-1β,IL-1β,unknown,Term
immune suppressive microenvironment,immune suppressive microenvironment,unknown,Term
anti-IL-1β antibody,anti-IL-1β antibody,unknown,Term
crsp,crsp,unknown,Term
PI1,PI1,gene,Term
GATA1,GATA1,gene,Term
activated immune cells,activated immune cells,cell type,Term
dual-lymphoid activation,dual-lymphoid activation,pathways,Term
FGL1,FGL1,unknown,Term
USP7,USP7,gene,Term
P5091,P5091,gene,Term
type 2 inflammation,type 2 inflammation,pathways,Term
NT5E,NT5E,gene,Term
IGG2C,IGG2C,gene,Term
P2X7R,P2X7R,unknown,Term
ART1,ART1,unknown,Term
NAD,NAD,gene,Term
P2X7R-expressing T cells,P2X7R-expressing T cells,unknown,Term
immune homeostasis,immune homeostasis,unknown,Term
ARTs,ARTs,unknown,Term
NICD,NICD,unknown,Term
AZA,AZA,gene,Term
TLA4,TLA4,gene,Term
cancer microenvironmental cells,cancer microenvironmental cells,cell type,Term
cancer adjacent cells,cancer adjacent cells,cell type,Term
KLRB1,KLRB1,unknown,Term
luad cells,luad cells,cell type,Term
cd16,cd16,cell type,Term
genetic modification,genetic modification,pathways,Term
CART19,CART19,gene,Term
increased antitumor immunity,increased antitumor immunity,pathways,Term
antigen combination strategies,antigen combination strategies,pathways,Term
immune-mediated growth control,immune-mediated growth control,pathways,Term
CO-19,CO-19,gene,Term
ADA,ADA,gene,Term
autoimmune haemolytic anaemia,autoimmune haemolytic anaemia,disease,Term
evans syndrome,evans syndrome,disease,Term
inborn errors of immunity,inborn errors of immunity,disease,Term
iei,iei,disease,Term
SASH3,SASH3,gene,Term
efficient tumor-immune responses,efficient tumor-immune responses,pathways,Term
human γδ t lymphocyte,human γδ t lymphocyte,cell type,Term
PIRS2,PIRS2,gene,Term
γ production,γ production,pathways,Term
T cell cytotoxic activity,T cell cytotoxic activity,unknown,Term
interferon γ production,interferon γ production,unknown,Term
T cell receptor complex,T cell receptor complex,unknown,Term
vivo cytotoxicity,vivo cytotoxicity,pathways,Term
arginase,arginase,unknown,Term
nitric oxide,nitric oxide,unknown,Term
mosunetuzumab,mosunetuzumab,unknown,Term
malignant b cells,malignant b cells,cell type,Term
acute pediatric leukemia,acute pediatric leukemia,disease,Term
leukemic blasts,leukemic blasts,cell type,Term
anti-leukemia immunosurveillance,anti-leukemia immunosurveillance,pathways,Term
cellular bioenergetics,cellular bioenergetics,pathways,Term
SA-CO-2,SA-CO-2,gene,Term
B135,B135,gene,Term
B.1.617,B.1.617,gene,Term
B.1.1.529,B.1.1.529,gene,Term
central memory t cells,central memory t cells,cell type,Term
MON1B,MON1B,gene,Term
NEU1,NEU1,gene,Term
dc populations,dc populations,cell type,Term
co-stimulatory molecules,co-stimulatory molecules,unknown,Term
co-stimulatory profiles,co-stimulatory profiles,pathways,Term
tailored maturation,tailored maturation,pathways,Term
sialic acid,sialic acid,unknown,Term
GFP,GFP,gene,Term
transaminitis,transaminitis,disease,Term
immune-based cancer therapies,immune-based cancer therapies,pathways,Term
ZSG,ZSG,gene,Term
homologous recombination,homologous recombination,pathways,Term
elicit adaptive immune response,elicit adaptive immune response,pathways,Term
protective immune response,protective immune response,pathways,Term
OGLNAC,OGLNAC,gene,Term
DOCK11,DOCK11,gene,Term
CDC42,CDC42,gene,Term
durable antitumor response,durable antitumor response,pathways,Term
G6PD,G6PD,gene,Term
reticular cells,reticular cells,cell type,Term
alloimmunity activation,alloimmunity activation,pathways,Term
donor car,donor car,cell type,Term
strong antitumor efficacy,strong antitumor efficacy,pathways,Term
transient cytokine release,transient cytokine release,pathways,Term
neurological,neurological,disease,Term
ms,ms,disease,Term
NIBIT-M4,NIBIT-M4,unknown,Term
SA-CO-R,SA-CO-R,gene,Term
BD,BD,gene,Term
TETANUSTOXOID,TETANUSTOXOID,gene,Term
SOBERANA,SOBERANA,gene,Term
cervical carcinoma,cervical carcinoma,disease,Term
cervical carcinogenesis,cervical carcinogenesis,pathways,Term
langerhans cells,langerhans cells,cell type,Term
single b cells,single b cells,cell type,Term
ROCA,ROCA,gene,Term
MIR19A,MIR19A,gene,Term
SLC6A8,SLC6A8,gene,Term
antitumorigenic m1 macrophages,antitumorigenic m1 macrophages,cell type,Term
idiopathic inflammatory myositis,idiopathic inflammatory myositis,pathways,Term
BO-112,BO-112,unknown,Term
immune-mediated antitumor effects,immune-mediated antitumor effects,pathways,Term
41BB,41BB,unknown,Term
CXCR1/2 inhibitor,CXCR1/2 inhibitor,unknown,Term
T cell-activating ICTs,T cell-activating ICTs,unknown,Term
Triple therapy,Triple therapy,unknown,Term
AURANOFIN,AURANOFIN,gene,Term
Nrf2,Nrf2,unknown,Term
human cytotoxic lymphocytes,human cytotoxic lymphocytes,cell type,Term
MTORC2,MTORC2,gene,Term
AP-1 TFs,AP-1 TFs,unknown,Term
activating receptors,activating receptors,unknown,Term
lipid accumulation,lipid accumulation,unknown,Term
metabolic reprogramming,metabolic reprogramming,unknown,Term
acetyl-CoA carboxylase,acetyl-CoA carboxylase,unknown,Term
eEF-2K,eEF-2K,unknown,Term
SLC2A2,SLC2A2,gene,Term
PRO,PRO,gene,Term
TEASOME,TEASOME,gene,Term
HR23B,HR23B,gene,Term
intranodal migration,intranodal migration,pathways,Term
PD1LG1,PD1LG1,gene,Term
bcl cells,bcl cells,cell type,Term
STC-2,STC-2,unknown,Term
TRAILR2,TRAILR2,unknown,Term
SEMA6C,SEMA6C,unknown,Term
nuclear PD-L1,nuclear PD-L1,unknown,Term
PTPN2,PTPN2,gene,Term
chronic viral infection,chronic viral infection,pathways,Term
mtor inhibition,mtor inhibition,unknown,Term
TIM3+,TIM3+,unknown,Term
stem-like T cells,stem-like T cells,unknown,Term
PD-1 immunotherapy,PD-1 immunotherapy,unknown,Term
PD-1 blockade,PD-1 blockade,unknown,Term
BPL,BPL,gene,Term
amino acids,amino acids,unknown,Term
antigenic protein epitopes,antigenic protein epitopes,unknown,Term
affinity reagents,affinity reagents,unknown,Term
antibodies,antibodies,unknown,Term
aptamers,aptamers,unknown,Term
ovarian,ovarian,disease,Term
live human tumors,live human tumors,cell type,Term
IL35,IL35,gene,Term
medullary thymocytes,medullary thymocytes,cell type,Term
treg counterparts,treg counterparts,cell type,Term
minimal transcription,minimal transcription,pathways,Term
SUSD6,SUSD6,gene,Term
TMEM127,TMEM127,gene,Term
DLIM2,DLIM2,gene,Term
tumor mutation burden,tumor mutation burden,pathways,Term
pan,pan,cell type,Term
DNMT1,DNMT1,gene,Term
cholinergic t cells,cholinergic t cells,cell type,Term
bulky tumor burden,bulky tumor burden,pathways,Term
advanced disease,advanced disease,pathways,Term
reactivated,reactivated,cell type,Term
targeted therapy,targeted therapy,unknown,Term
chemotherapy,chemotherapy,unknown,Term
IGG1,IGG1,gene,Term
IGG2A,IGG2A,gene,Term
AL,AL,gene,Term
UMOD,UMOD,gene,Term
activated cd8,activated cd8,unknown,Term
Gln,Gln,unknown,Term
AMINO,AMINO,gene,Term
T-cells,T-cells,unknown,Term
CD57+ natural killer cells,CD57+ natural killer cells,unknown,Term
IMSA101,IMSA101,gene,Term
upregulated cytokine pathway signatures,upregulated cytokine pathway signatures,pathways,Term
cell type specific gene-regulatory programs,cell type specific gene-regulatory programs,pathways,Term
Th17 cells,Th17 cells,unknown,Term
PRAK,PRAK,unknown,Term
NRF2,NRF2,unknown,Term
HLAS,HLAS,gene,Term
EPHA10,EPHA10,gene,Term
PMA,PMA,gene,Term
IONOMYCIN,IONOMYCIN,gene,Term
DAP12,DAP12,gene,Term
neuroendocrine carcinoma,neuroendocrine carcinoma,disease,Term
liver tumor dynamics,liver tumor dynamics,pathways,Term
sorted cells,sorted cells,cell type,Term
primary/distal tumor growth,primary/distal tumor growth,pathways,Term
B16F10,B16F10,gene,Term
activating cytotoxic t cells,activating cytotoxic t cells,cell type,Term
T26,T26,gene,Term
non-alcoholic fatty liver disease,non-alcoholic fatty liver disease,pathways,Term
antigen-specific CD8,antigen-specific CD8,unknown,Term
tumor antigen-specific T cell response,tumor antigen-specific T cell response,unknown,Term
mals,mals,cell type,Term
VAV1,VAV1,gene,Term
cancer treatments,cancer treatments,pathways,Term
light,light,unknown,Term
hvem,hvem,unknown,Term
PMHCS,PMHCS,gene,Term
ACPP,ACPP,gene,Term
PAP,PAP,gene,Term
tumor stroma,tumor stroma,unknown,Term
CD40L,CD40L,unknown,Term
co-stimulatory pathways,co-stimulatory pathways,unknown,Term
direct intra-arterial drug delivery,direct intra-arterial drug delivery,pathways,Term
nanoparticle-enhanced delivery,nanoparticle-enhanced delivery,pathways,Term
systemic administration,systemic administration,pathways,Term
ETAT,ETAT,gene,Term
CGO,CGO,gene,Term
CPG,CPG,gene,Term
AGXT2,AGXT2,gene,Term
activated effector t cells,activated effector t cells,cell type,Term
antigen-presenting neutrophil delivery,antigen-presenting neutrophil delivery,pathways,Term
LEU,LEU,gene,Term
H3K27AC,H3K27AC,gene,Term
TILB,TILB,gene,Term
leukocyte populations,leukocyte populations,cell type,Term
human mdscs,human mdscs,cell type,Term
S64315,S64315,unknown,Term
JAML,JAML,unknown,Term
CXADR,CXADR,gene,Term
pathophysiology,pathophysiology,unknown,Term
transformed,transformed,cell type,Term
GLCN,GLCN,gene,Term
trained immunity induction,trained immunity induction,pathways,Term
vinblastine,vinblastine,unknown,Term
miR-93-5p,miR-93-5p,unknown,Term
inflammatory monocytes,inflammatory monocytes,cell type,Term
circulating effector memory T cells,circulating effector memory T cells,unknown,Term
anti-miR-93-5p therapy,anti-miR-93-5p therapy,unknown,Term
