nodeId:ID,name,node_type,:LABEL
activated cd4 memory t cells,activated cd4 memory t cells,unknown,Term
m1-like macrophages,m1-like macrophages,unknown,Term
FBP1,FBP1,gene,Term
SDC3,SDC3,gene,Term
FOXC1,FOXC1,gene,Term
IGFBP1,IGFBP1,gene,Term
S100A4,S100A4,gene,Term
ISG20,ISG20,gene,Term
PPARGC1A,PPARGC1A,gene,Term
KIF5A,KIF5A,gene,Term
DPSYSL4,DPSYSL4,gene,Term
C4,C4,gene,Term
cancer-immune interactions,cancer-immune interactions,pathways,Term
AXICABTAGENE-CILOLEUCEL,AXICABTAGENE-CILOLEUCEL,gene,Term
YESCARTA,YESCARTA,gene,Term
TCRB,TCRB,gene,Term
TRB,TRB,gene,Term
til,til,cell type,Term
tissue differentiation,tissue differentiation,pathways,Term
anti-leukaemia response,anti-leukaemia response,pathways,Term
type 1 innate like T cell,type 1 innate like T cell,unknown,Term
thymic epithelial cells,thymic epithelial cells,cell type,Term
CD317,CD317,gene,Term
RICH2,RICH2,gene,Term
local cytotoxic immune cells,local cytotoxic immune cells,cell type,Term
antibody-cytokine fusion proteins,antibody-cytokine fusion proteins,unknown,Term
cytotoxic cell-based cancer therapies,cytotoxic cell-based cancer therapies,pathways,Term
pmm,pmm,cell type,Term
focal radiotherapy,focal radiotherapy,unknown,Term
ISA,ISA,gene,Term
LENG,LENG,gene,Term
DEX,DEX,gene,Term
gestational hypertension,gestational hypertension,disease,Term
uterine,uterine,cell type,Term
A2V,A2V,gene,Term
ATPASEA2V,ATPASEA2V,gene,Term
trnk cells,trnk cells,cell type,Term
acute diabetes,acute diabetes,disease,Term
new onset type 1 diabetes,new onset type 1 diabetes,pathways,Term
human invariant natural killer T cells,human invariant natural killer T cells,unknown,Term
inkt cell subsets,inkt cell subsets,cell type,Term
enhanced cytotoxic function,enhanced cytotoxic function,pathways,Term
HLA-D,HLA-D,gene,Term
t helper 1 function,t helper 1 function,unknown,Term
lupus erythematosus,lupus erythematosus,disease,Term
kidney,kidney,disease,Term
CYCLOPHILIN,CYCLOPHILIN,gene,Term
CARPE8,CARPE8,gene,Term
senescent lung cancer cells,senescent lung cancer cells,cell type,Term
cell-surface shuttling,cell-surface shuttling,pathways,Term
senescence-associated translocation,senescence-associated translocation,pathways,Term
anti-LUNX antibody,anti-LUNX antibody,unknown,Term
natural-killer cells,natural-killer cells,unknown,Term
antibody-dependent cell-mediated cytotoxicity response,antibody-dependent cell-mediated cytotoxicity response,unknown,Term
AZA,AZA,gene,Term
butyric acid,butyric acid,unknown,Term
adaptive immune processes,adaptive immune processes,pathways,Term
long-lived memory,long-lived memory,pathways,Term
tumor cell proliferation,tumor cell proliferation,unknown,Term
resistance to apoptosis,resistance to apoptosis,unknown,Term
NK-cell cytotoxicity,NK-cell cytotoxicity,unknown,Term
anti-tumor responses,anti-tumor responses,unknown,Term
IL-6,IL-6,unknown,Term
IL-10,IL-10,unknown,Term
SMAD2,SMAD2,gene,Term
msc,msc,cell type,Term
nb cells,nb cells,cell type,Term
primary,primary,cell type,Term
quiescent nb cells,quiescent nb cells,cell type,Term
mn,mn,cell type,Term
t cell populations,t cell populations,cell type,Term
ELN,ELN,gene,Term
COL1A1,COL1A1,gene,Term
hydrogen peroxide,hydrogen peroxide,unknown,Term
cx3cr1,cx3cr1,unknown,Term
soluble nkg2d ligands,soluble nkg2d ligands,unknown,Term
potential immune escape mechanisms,potential immune escape mechanisms,pathways,Term
gbm tumour cells,gbm tumour cells,cell type,Term
glioblastoma multiforme,glioblastoma multiforme,pathways,Term
mobilizing,mobilizing,cell type,Term
immunosuppressive immune cells,immunosuppressive immune cells,cell type,Term
foxp3 regulatory t cells,foxp3 regulatory t cells,cell type,Term
RFA,RFA,unknown,Term
neutrophil accumulation,neutrophil accumulation,unknown,Term
SNS stimulation,SNS stimulation,unknown,Term
proinflammatory cd8 t cells,proinflammatory cd8 t cells,cell type,Term
innate cd8 t cells,innate cd8 t cells,cell type,Term
tumor metastasis,tumor metastasis,unknown,Term
allogeneic haematopoietic cell transplantation,allogeneic haematopoietic cell transplantation,pathways,Term
graft-versus-leukaemia response,graft-versus-leukaemia response,unknown,Term
tumour-specific antibody responses,tumour-specific antibody responses,pathways,Term
s-dnk,s-dnk,unknown,Term
angiodevelopmental profile,angiodevelopmental profile,unknown,Term
uterine vascular changes,uterine vascular changes,unknown,Term
abnormal s-dnk,abnormal s-dnk,unknown,Term
uterine pathologies,uterine pathologies,unknown,Term
dysregulated dnk,dysregulated dnk,unknown,Term
adverse pregnancy outcomes,adverse pregnancy outcomes,unknown,Term
obstetric complications,obstetric complications,unknown,Term
uterine immune cell,uterine immune cell,cell type,Term
maternal,maternal,cell type,Term
pre,pre,cell type,Term
EN,EN,gene,Term
BTN1A1,BTN1A1,gene,Term
human γδ t cells,human γδ t cells,cell type,Term
γδ t cell,γδ t cell,cell type,Term
NY-ESO-1,NY-ESO-1,gene,Term
CXCL14,CXCL14,gene,Term
hnscc cells,hnscc cells,cell type,Term
CDX2,CDX2,gene,Term
sinusoidal endothelial cells,sinusoidal endothelial cells,cell type,Term
immune cell attraction,immune cell attraction,pathways,Term
xenotransplantation,xenotransplantation,unknown,Term
natural killer activity,natural killer activity,unknown,Term
xenografts,xenografts,unknown,Term
robust antitumor activity,robust antitumor activity,pathways,Term
US10,US10,gene,Term
B,B,gene,Term
cytotoxic t-,cytotoxic t-,cell type,Term
t-,t-,cell type,Term
eosinophil-lymphocyte interactions,eosinophil-lymphocyte interactions,pathways,Term
accessory cells,accessory cells,cell type,Term
granular lymphocytes,granular lymphocytes,cell type,Term
lymphoproliferative malignancies,lymphoproliferative malignancies,disease,Term
peripheral blood circulating cytotoxic cells,peripheral blood circulating cytotoxic cells,cell type,Term
activated cytotoxic t cells,activated cytotoxic t cells,cell type,Term
nkt,nkt,cell type,Term
sarcoma,sarcoma,disease,Term
sarcoma prognosis,sarcoma prognosis,pathways,Term
IGSF8,IGSF8,gene,Term
LRA9,LRA9,gene,Term
anti-igsf8,anti-igsf8,unknown,Term
anti-pd1,anti-pd1,unknown,Term
CD8-positive response,CD8-positive response,unknown,Term
anti-tumor cytokine,anti-tumor cytokine,unknown,Term
PHID,PHID,gene,Term
hematologic,hematologic,disease,Term
inhibitory signals,inhibitory signals,unknown,Term
activating signals,activating signals,unknown,Term
tumor-immune system models,tumor-immune system models,pathways,Term
α-galactosylceramide/DOX@ZIF-8@HA,α-galactosylceramide/DOX@ZIF-8@HA,unknown,Term
metastatic cells,metastatic cells,cell type,Term
AURKA,AURKA,gene,Term
mhc-i,mhc-i,unknown,Term
nk-cell-mediated elimination,nk-cell-mediated elimination,unknown,Term
alisertib,alisertib,unknown,Term
key effector genes,key effector genes,pathways,Term
NKEVs,NKEVs,unknown,Term
originating cells,originating cells,cell type,Term
type 2 inflammation,type 2 inflammation,unknown,Term
durable systemic tumor control,durable systemic tumor control,pathways,Term
local tumor control,local tumor control,pathways,Term
radiation therapy,radiation therapy,unknown,Term
tnbc cells,tnbc cells,cell type,Term
cell adhesion,cell adhesion,pathways,Term
Bmi-1,Bmi-1,unknown,Term
VEGF,VEGF,unknown,Term
MMP-3,MMP-3,unknown,Term
TRISOMA,TRISOMA,gene,Term
SUNNIB,SUNNIB,gene,Term
autoimmune-mediated neuroinflammation,autoimmune-mediated neuroinflammation,pathways,Term
ANT,ANT,gene,Term
IFOS,IFOS,gene,Term
genetically engineered,genetically engineered,cell type,Term
antigen-specific tumor rejection,antigen-specific tumor rejection,pathways,Term
immune-mediated rejection,immune-mediated rejection,pathways,Term
tumor-immune interactions,tumor-immune interactions,pathways,Term
SCAR,SCAR,gene,Term
endogenous immune recognition,endogenous immune recognition,pathways,Term
malignant cell,malignant cell,cell type,Term
healthy t cells,healthy t cells,cell type,Term
LMP1,LMP1,gene,Term
MAPK14,MAPK14,gene,Term
LAMC2,LAMC2,gene,Term
HMGCR,HMGCR,gene,Term
basophil cells,basophil cells,cell type,Term
white blood cells,white blood cells,cell type,Term
eosinophil cells,eosinophil cells,cell type,Term
neutrophil cells,neutrophil cells,cell type,Term
immunotherapy-related gut microbiota,immunotherapy-related gut microbiota,unknown,Term
terminal CD8+ T cells,terminal CD8+ T cells,unknown,Term
peripheral blood buffy coats,peripheral blood buffy coats,cell type,Term
etec,etec,cell type,Term
dose ingestion,dose ingestion,pathways,Term
anti-tumor immune surveillance,anti-tumor immune surveillance,pathways,Term
H2DK,H2DK,gene,Term
CM,CM,gene,Term
cytotoxic components,cytotoxic components,cell type,Term
radiation,radiation,unknown,Term
exosome release,exosome release,pathways,Term
host antitumor immune response,host antitumor immune response,unknown,Term
cytomegalovirus infection,cytomegalovirus infection,pathways,Term
MHC-E,MHC-E,gene,Term
schistosomiasis,schistosomiasis,disease,Term
inflammasomes,inflammasomes,unknown,Term
natural killer T cells,natural killer T cells,unknown,Term
DICER1,DICER1,gene,Term
CDK1,CDK1,gene,Term
CDK2,CDK2,gene,Term
CDKN1B,CDKN1B,gene,Term
CDK,CDK,gene,Term
cd8+ t cells,cd8+ t cells,unknown,Term
CD,CD,gene,Term
PTGDS,PTGDS,gene,Term
MYL6,MYL6,gene,Term
autologous cell sources,autologous cell sources,cell type,Term
t cell lymphoma cells,t cell lymphoma cells,cell type,Term
normal nk cells,normal nk cells,cell type,Term
listeria expressing ovalbumin,listeria expressing ovalbumin,unknown,Term
tcr engagement,tcr engagement,unknown,Term
t cell lymphomas,t cell lymphomas,cell type,Term
REL,REL,gene,Term
inner plasma membrane leaflet,inner plasma membrane leaflet,cell type,Term
pertuzumab,pertuzumab,unknown,Term
LAPATINIB,LAPATINIB,gene,Term
NK cell gene signatures,NK cell gene signatures,unknown,Term
HER2/immune-related protein levels,HER2/immune-related protein levels,unknown,Term
afatinib,afatinib,unknown,Term
NERATINIB,NERATINIB,gene,Term
autologous living b cells,autologous living b cells,cell type,Term
acute lymphoid leukemia,acute lymphoid leukemia,disease,Term
precursor cells,precursor cells,cell type,Term
lymphoid precursor cells,lymphoid precursor cells,pathways,Term
leukemogenesis originates,leukemogenesis originates,pathways,Term
GJC1,GJC1,gene,Term
INTERLEUKIN 2 RECEPTOR ALPHA,INTERLEUKIN 2 RECEPTOR ALPHA,gene,Term
ctcs,ctcs,cell type,Term
human tumor samples,human tumor samples,cell type,Term
immunogenetic determinants,immunogenetic determinants,pathways,Term
total t cells,total t cells,cell type,Term
NCR,NCR,gene,Term
virus infected cells,virus infected cells,cell type,Term
CR2,CR2,gene,Term
CR1,CR1,gene,Term
IL3RA,IL3RA,gene,Term
primary aml blasts,primary aml blasts,cell type,Term
BIRC2,BIRC2,gene,Term
anti-cd47,anti-cd47,unknown,Term
cd47 ko,cd47 ko,unknown,Term
nk cell depletion,nk cell depletion,unknown,Term
anti-cd47 therapy,anti-cd47 therapy,unknown,Term
membrane particles,membrane particles,cell type,Term
feeder cells,feeder cells,cell type,Term
antitumor immune cells,antitumor immune cells,cell type,Term
chemo/radiotherapy,chemo/radiotherapy,pathways,Term
AMPE,AMPE,gene,Term
cancer cell transmigration,cancer cell transmigration,pathways,Term
cancer cell extravasation,cancer cell extravasation,pathways,Term
non-small cell lung cancer survival,non-small cell lung cancer survival,pathways,Term
VITAMINC,VITAMINC,gene,Term
phagocytic cell function,phagocytic cell function,pathways,Term
UBA6,UBA6,unknown,Term
NF-κB p65,NF-κB p65,unknown,Term
IκBα,IκBα,unknown,Term
toll-like receptor agonists,toll-like receptor agonists,pathways,Term
tumor stem cells,tumor stem cells,cell type,Term
immune system recovery,immune system recovery,pathways,Term
BODIPYFL,BODIPYFL,gene,Term
therapeutic cells,therapeutic cells,cell type,Term
neoplastic proliferation,neoplastic proliferation,pathways,Term
genetic analysis,genetic analysis,pathways,Term
effector nk cells,effector nk cells,cell type,Term
TUMOR NECROSIS FACTOR,TUMOR NECROSIS FACTOR,gene,Term
thymic nkt cells,thymic nkt cells,cell type,Term
thymic resident,thymic resident,cell type,Term
mature effector cells,mature effector cells,cell type,Term
atopic disease,atopic disease,disease,Term
JAK3,JAK3,gene,Term
autologous enriched,autologous enriched,cell type,Term
tumor-killing efficacy,tumor-killing efficacy,unknown,Term
ferroptosis,ferroptosis,disease,Term
NK cell-activating ligands,NK cell-activating ligands,unknown,Term
inhibitory ligands,inhibitory ligands,unknown,Term
METHL3,METHL3,gene,Term
METTL14,METTL14,gene,Term
ZMB,ZMB,gene,Term
S-ADENOSYLMETHIONINE,S-ADENOSYLMETHIONINE,gene,Term
b16f0 cells,b16f0 cells,cell type,Term
treg populations,treg populations,cell type,Term
MIR574,MIR574,gene,Term
significant downregulation,significant downregulation,pathways,Term
cells proliferation,cells proliferation,pathways,Term
host myelopoiesis,host myelopoiesis,unknown,Term
killer lymphocyte,killer lymphocyte,cell type,Term
SMAD4,SMAD4,gene,Term
ITAM,ITAM,gene,Term
SYK,SYK,gene,Term
IRF9,IRF9,gene,Term
STAT2,STAT2,gene,Term
IFIT3,IFIT3,gene,Term
ISGF3,ISGF3,gene,Term
antiviral function,antiviral function,pathways,Term
monoclonal antibody,monoclonal antibody,unknown,Term
receptor endocytosis,receptor endocytosis,unknown,Term
immunosuppressive mechanisms,immunosuppressive mechanisms,unknown,Term
immunotherapies,immunotherapies,unknown,Term
nk-cell-mediated antibody-dependent cellular cytotoxicity,nk-cell-mediated antibody-dependent cellular cytotoxicity,unknown,Term
carnitine palmitoyltransferase,carnitine palmitoyltransferase,pathways,Term
mouse dendritic epidermal t cells,mouse dendritic epidermal t cells,cell type,Term
cGAMP,cGAMP,unknown,Term
cell killing,cell killing,pathways,Term
IFN-I,IFN-I,unknown,Term
IL32,IL32,gene,Term
vascular,vascular,disease,Term
vascular disease,vascular disease,pathways,Term
pulmonary,pulmonary,disease,Term
plasma,plasma,cell type,Term
switched memory b cells,switched memory b cells,cell type,Term
naked mole,naked mole,cell type,Term
immune evasion strategies,immune evasion strategies,pathways,Term
cellular proliferation,cellular proliferation,pathways,Term
cellular signaling,cellular signaling,pathways,Term
cancer therapeutic strategies,cancer therapeutic strategies,pathways,Term
HCMV,HCMV,unknown,Term
complement attack,complement attack,unknown,Term
NK cell-mediated cytotoxicity,NK cell-mediated cytotoxicity,unknown,Term
HLA Class I and II molecule expression,HLA Class I and II molecule expression,unknown,Term
immunogenic tumor apoptosis,immunogenic tumor apoptosis,unknown,Term
immune suppressive microenvironment,immune suppressive microenvironment,unknown,Term
oncomodulation,oncomodulation,unknown,Term
angiogenic factors,angiogenic factors,unknown,Term
tumor survival,tumor survival,unknown,Term
immunosuppressive cytokines,immunosuppressive cytokines,unknown,Term
immunosenescence,immunosenescence,unknown,Term
neural progenitor cells,neural progenitor cells,cell type,Term
peripheral fibers,peripheral fibers,cell type,Term
cancer cell dissemination,cancer cell dissemination,pathways,Term
BDNF,BDNF,gene,Term
peripheral nerves,peripheral nerves,unknown,Term
tumor-derived neurotrophins,tumor-derived neurotrophins,unknown,Term
IL-1β,IL-1β,unknown,Term
PGE,PGE,unknown,Term
tumor-associated nerve fibers,tumor-associated nerve fibers,unknown,Term
KIND1,KIND1,gene,Term
malignancy,malignancy,disease,Term
epithelial tumor cells,epithelial tumor cells,cell type,Term
TGFBR1,TGFBR1,gene,Term
tumor-induced natural killer,tumor-induced natural killer,pathways,Term
EGR2,EGR2,gene,Term
NK-cell,NK-cell,unknown,Term
tumor environment,tumor environment,pathways,Term
acute myelogenous leukaemia,acute myelogenous leukaemia,disease,Term
killer-cell immunoglobulin-like receptors,killer-cell immunoglobulin-like receptors,unknown,Term
KIR3DS1,KIR3DS1,gene,Term
KIR3DL1,KIR3DL1,gene,Term
NATURAL KILLER CELL,NATURAL KILLER CELL,gene,Term
systemic toxicity,systemic toxicity,pathways,Term
t effector cells,t effector cells,cell type,Term
