nodeId:ID,name,node_type,:LABEL
stromal cell heterogeneity,stromal cell heterogeneity,pathways,Term
resident cell types,resident cell types,cell type,Term
infiltrating cell types,infiltrating cell types,cell type,Term
transcription factors,transcription factors,pathways,Term
tissue-specific expression differences,tissue-specific expression differences,pathways,Term
substantial tissue specificity,substantial tissue specificity,pathways,Term
ovary,ovary,disease,Term
naïve cd4,naïve cd4,unknown,Term
DHT,DHT,gene,Term
b cell frequencies,b cell frequencies,cell type,Term
NMDAR,NMDAR,gene,Term
NMDARCAARS,NMDARCAARS,gene,Term
CAAR,CAAR,gene,Term
til,til,cell type,Term
strong anti-tumor immune response,strong anti-tumor immune response,pathways,Term
allergies,allergies,disease,Term
helminth,helminth,disease,Term
helminths,helminths,cell type,Term
tumor antigen,tumor antigen,pathways,Term
mPSM,mPSM,unknown,Term
systemic humoral,systemic humoral,unknown,Term
type 1 helper T (Th) cell- mediated immune responses,type 1 helper T (Th) cell- mediated immune responses,unknown,Term
nasal and airway epithelial cells,nasal and airway epithelial cells,unknown,Term
lung resident T and B cells,lung resident T and B cells,unknown,Term
IgA responses,IgA responses,unknown,Term
mPSM-RBD,mPSM-RBD,unknown,Term
inflammation in the lung,inflammation in the lung,unknown,Term
parenteral vaccination,parenteral vaccination,unknown,Term
parenteral and intranasal prime and boost vaccinations,parenteral and intranasal prime and boost vaccinations,unknown,Term
thymoma-related autoimmune illnesses,thymoma-related autoimmune illnesses,pathways,Term
b cell population,b cell population,cell type,Term
immune cell-derived exosomes,immune cell-derived exosomes,unknown,Term
suppressive immune responses,suppressive immune responses,unknown,Term
active immune responses,active immune responses,unknown,Term
proinflammatory b cells,proinflammatory b cells,cell type,Term
cancer-associated morbidity,cancer-associated morbidity,pathways,Term
GNA13,GNA13,gene,Term
GLUL,GLUL,gene,Term
gα13-deficient GCBs,gα13-deficient GCBs,unknown,Term
PLOD3,PLOD3,unknown,Term
adenoma organoids,adenoma organoids,pathways,Term
cd4 + T cells,cd4 + T cells,unknown,Term
cd8 + T cells,cd8 + T cells,unknown,Term
IL41,IL41,gene,Term
neuromuscular junction transmission dysfunction,neuromuscular junction transmission dysfunction,pathways,Term
microenvironment-relevant genes,microenvironment-relevant genes,pathways,Term
Bortezomib,Bortezomib,unknown,Term
Dexamethasone,Dexamethasone,unknown,Term
Lenalidomide,Lenalidomide,unknown,Term
ASC,ASC,unknown,Term
anti-NMDAR antibody titers,anti-NMDAR antibody titers,unknown,Term
lymphoblasts,lymphoblasts,cell type,Term
excess,excess,cell type,Term
IL23,IL23,gene,Term
anti-Gr1,anti-Gr1,unknown,Term
anti-G-CSF,anti-G-CSF,unknown,Term
lung metastasis,lung metastasis,unknown,Term
plasmacytoma variant translocation 1,plasmacytoma variant translocation 1,unknown,Term
multifarious cancers,multifarious cancers,pathways,Term
PVT1,PVT1,gene,Term
persistent antibody,persistent antibody,cell type,Term
IL7RA,IL7RA,gene,Term
"Here is the output based on the abstract and the provided biomedical term pairs:

(gastric cancer","Here is the output based on the abstract and the provided biomedical term pairs:

(gastric cancer",unknown,Term
"Here is the output based on the abstract:
(tumors","Here is the output based on the abstract:
(tumors",unknown,Term
local inflammation,local inflammation,pathways,Term
pathologies,pathologies,disease,Term
immune-based pregnancy pathologies,immune-based pregnancy pathologies,pathways,Term
immune cell population,immune cell population,cell type,Term
IL12A,IL12A,gene,Term
FOXC3,FOXC3,gene,Term
cell atrophy,cell atrophy,disease,Term
mature b cell,mature b cell,cell type,Term
treatment,treatment,cell type,Term
tumor immune environment,tumor immune environment,pathways,Term
malignant counterparts,malignant counterparts,cell type,Term
post-transplantation malignancies,post-transplantation malignancies,pathways,Term
senescence,senescence,cell type,Term
PAMPS,PAMPS,gene,Term
telomere erosion,telomere erosion,unknown,Term
IAP,IAP,gene,Term
CASP1,CASP1,gene,Term
SMAC,SMAC,gene,Term
dysregulated apoptosis,dysregulated apoptosis,pathways,Term
programmed cell death,programmed cell death,pathways,Term
autoreactive b cell subsets,autoreactive b cell subsets,cell type,Term
T regulatory cell,T regulatory cell,unknown,Term
memory B cell,memory B cell,unknown,Term
all cancers,all cancers,unknown,Term
CD8+ naïve cell,CD8+ naïve cell,unknown,Term
tumour progression,tumour progression,pathways,Term
activated natural killer cells,activated natural killer cells,pathways,Term
CD8 T lymphocytes,CD8 T lymphocytes,unknown,Term
PTPN6,PTPN6,gene,Term
sodium stibogluconate,sodium stibogluconate,unknown,Term
TBL1XR1,TBL1XR1,gene,Term
immunoblastic lymphoma,immunoblastic lymphoma,disease,Term
HDAC3,HDAC3,gene,Term
mb,mb,cell type,Term
abnormal immature memory b cells,abnormal immature memory b cells,cell type,Term
TRAF3,TRAF3,gene,Term
BENDAMUSTINE,BENDAMUSTINE,gene,Term
LIPDRAFT,LIPDRAFT,gene,Term
LAX,LAX,gene,Term
4HA1,4HA1,gene,Term
tiics,tiics,cell type,Term
progenitor B cells,progenitor B cells,unknown,Term
precursor B cells,precursor B cells,unknown,Term
ERKMET1141LYS,ERKMET1141LYS,gene,Term
immune-compromised,immune-compromised,disease,Term
GJA1,GJA1,gene,Term
GJC1,GJC1,gene,Term
autologous t cells,autologous t cells,cell type,Term
severe acute respiratory syndrome,severe acute respiratory syndrome,pathways,Term
parap1,parap1,unknown,Term
PARP1,PARP1,gene,Term
PARP,PARP,gene,Term
TNFRSF1A,TNFRSF1A,gene,Term
TNFRSF1B,TNFRSF1B,gene,Term
CCRS,CCRS,gene,Term
stemness,stemness,unknown,Term
immune microniches,immune microniches,pathways,Term
skin disease severity,skin disease severity,pathways,Term
systemic disease,systemic disease,pathways,Term
blocking antibodies,blocking antibodies,unknown,Term
vaccine response,vaccine response,unknown,Term
"Here is the output based on the abstract and the provided biomedical term pairs:

(non-small cell lung cancer","Here is the output based on the abstract and the provided biomedical term pairs:

(non-small cell lung cancer",unknown,Term
ENOS,ENOS,gene,Term
tumor immunosuppression,tumor immunosuppression,pathways,Term
healthy plasma cells,healthy plasma cells,cell type,Term
ERBB1,ERBB1,gene,Term
EGFR,EGFR,gene,Term
DNA replication,DNA replication,unknown,Term
adherens junction,adherens junction,unknown,Term
actin cytoskeleton regulation,actin cytoskeleton regulation,unknown,Term
pathways in cancer,pathways in cancer,unknown,Term
cytotoxic cd4,cytotoxic cd4,cell type,Term
mature hematopoietic cells,mature hematopoietic cells,cell type,Term
mature macrophages,mature macrophages,cell type,Term
macrophage differentiation,macrophage differentiation,pathways,Term
myeloid differentiation,myeloid differentiation,pathways,Term
CEBPA,CEBPA,gene,Term
ETS,ETS,gene,Term
lethality,lethality,disease,Term
CD79,CD79,gene,Term
CD79B,CD79B,gene,Term
CD79A,CD79A,gene,Term
t cell lineage,t cell lineage,cell type,Term
classical dendritic cells,classical dendritic cells,unknown,Term
binary cell fate decisions,binary cell fate decisions,pathways,Term
ongoing immune responses,ongoing immune responses,pathways,Term
infectious diseases,infectious diseases,disease,Term
immune challenges,immune challenges,pathways,Term
immune diseases,immune diseases,disease,Term
convergent antibody responses,convergent antibody responses,pathways,Term
CD24,CD24,gene,Term
immune cell distribution patterns,immune cell distribution patterns,pathways,Term
immune cell abundance,immune cell abundance,pathways,Term
immune cell location,immune cell location,pathways,Term
immune cell heterogeneity,immune cell heterogeneity,pathways,Term
HGNC SYMBOL: APTINIB,HGNC SYMBOL: APTINIB,gene,Term
immune checkpoint inhibitor,immune checkpoint inhibitor,pathways,Term
JMJDC,JMJDC,gene,Term
demethylation modification,demethylation modification,pathways,Term
LYS140,LYS140,gene,Term
stereotactic body radiation therapy,stereotactic body radiation therapy,pathways,Term
CRP,CRP,gene,Term
local tumor-associated inflammation,local tumor-associated inflammation,pathways,Term
B7,B7,gene,Term
myocardial infarction,myocardial infarction,pathways,Term
cvd,cvd,disease,Term
inflammatory disease,inflammatory disease,disease,Term
nanoparticle-based drug delivery systems,nanoparticle-based drug delivery systems,pathways,Term
mature lymphocytes,mature lymphocytes,cell type,Term
hematopoietic stem cells,hematopoietic stem cells,cell type,Term
FCGR3B,FCGR3B,gene,Term
4C3,4C3,unknown,Term
IGG1K,IGG1K,gene,Term
viral lymphomagenesis,viral lymphomagenesis,pathways,Term
KAPLG,KAPLG,gene,Term
CD43,CD43,gene,Term
macrophage efferocytosis,macrophage efferocytosis,pathways,Term
ACD20MAB,ACD20MAB,gene,Term
kupffer cells,kupffer cells,cell type,Term
mab,mab,cell type,Term
ADC,ADC,gene,Term
b lineage,b lineage,cell type,Term
CHD4,CHD4,gene,Term
MADS,MADS,gene,Term
HDAC9,HDAC9,gene,Term
MEF2D,MEF2D,gene,Term
eTreg,eTreg,unknown,Term
epigenetic program,epigenetic program,unknown,Term
MEF2C,MEF2C,gene,Term
MEF2,MEF2,gene,Term
muscle cells,muscle cells,cell type,Term
neurons,neurons,unknown,Term
cd4+cd25+foxp3+,cd4+cd25+foxp3+,unknown,Term
SNCA,SNCA,gene,Term
dopaminergic neurons,dopaminergic neurons,cell type,Term
Radiotherapy,Radiotherapy,unknown,Term
WBC,WBC,unknown,Term
ALC,ALC,unknown,Term
CD3-CD16/56+NK cells,CD3-CD16/56+NK cells,unknown,Term
CD19+ B cell,CD19+ B cell,unknown,Term
CD3+CD8+ T cells,CD3+CD8+ T cells,unknown,Term
CD4/CD8 ratio,CD4/CD8 ratio,unknown,Term
CD3+ T cells,CD3+ T cells,unknown,Term
PTV dose,PTV dose,unknown,Term
lymphocytes count,lymphocytes count,unknown,Term
adoptive cell transfer,adoptive cell transfer,pathways,Term
hcc,hcc,disease,Term
nonalcoholic fatty liver disease,nonalcoholic fatty liver disease,pathways,Term
nonalcoholic steatohepatitis,nonalcoholic steatohepatitis,pathways,Term
lobular inflammation,lobular inflammation,disease,Term
lymphocyte populations,lymphocyte populations,cell type,Term
naive lymphocytes,naive lymphocytes,cell type,Term
primary antibody deficiency,primary antibody deficiency,pathways,Term
CD57,CD57,gene,Term
antigenic stimulation,antigenic stimulation,unknown,Term
therapeutic antibody discovery,therapeutic antibody discovery,pathways,Term
immunological disease indications,immunological disease indications,pathways,Term
down syndrome,down syndrome,disease,Term
KZF1,KZF1,gene,Term
BTN1A1,BTN1A1,gene,Term
BETA-CATENIN,BETA-CATENIN,unknown,Term
ADORA,ADORA,gene,Term
EBER2,EBER2,gene,Term
UCHL1,UCHL1,gene,Term
aurora kinases,aurora kinases,unknown,Term
cyclin b1,cyclin b1,unknown,Term
IGF1,IGF1,gene,Term
clonal plasma cells,clonal plasma cells,cell type,Term
protumoral signaling,protumoral signaling,pathways,Term
T-cell clonotypes,T-cell clonotypes,unknown,Term
neoantigen-specific responses,neoantigen-specific responses,unknown,Term
tumor B-cells,tumor B-cells,unknown,Term
HLA class II molecules,HLA class II molecules,unknown,Term
IGF,IGF,unknown,Term
T-cell,T-cell,unknown,Term
survival pathways,survival pathways,unknown,Term
time to progression,time to progression,unknown,Term
stable disease,stable disease,unknown,Term
minor response,minor response,unknown,Term
bone marrow,bone marrow,unknown,Term
functional neoantigen-specific responses,functional neoantigen-specific responses,unknown,Term
PDAP1,PDAP1,gene,Term
DPP4,DPP4,gene,Term
dendritic cell sarcoma,dendritic cell sarcoma,disease,Term
sustentacular cells,sustentacular cells,cell type,Term
VOLMAB,VOLMAB,gene,Term
TCRS,TCRS,gene,Term
NKRS,NKRS,gene,Term
NCR1,NCR1,gene,Term
modified,modified,cell type,Term
phosphoinositide 3-kinase δ syndrome,phosphoinositide 3-kinase δ syndrome,disease,Term
SH2B3,SH2B3,unknown,Term
IFNGR,IFNGR,unknown,Term
JAK2,JAK2,unknown,Term
IL-4R,IL-4R,unknown,Term
BAFF-R,BAFF-R,unknown,Term
autoinflammatory syndrome,autoinflammatory syndrome,disease,Term
th1 responses,th1 responses,unknown,Term
GSK3,GSK3,gene,Term
RPL22L1,RPL22L1,gene,Term
embryonic hematopoietic stem cells,embryonic hematopoietic stem cells,cell type,Term
hematopoietic lineages,hematopoietic lineages,cell type,Term
b lineage progenitors,b lineage progenitors,cell type,Term
rpl22l1,rpl22l1,unknown,Term
splenic marginal zone lymphoma,splenic marginal zone lymphoma,disease,Term
smzl cells,smzl cells,cell type,Term
multiple differentiation stages,multiple differentiation stages,pathways,Term
hematological cells,hematological cells,cell type,Term
antibody-mediated cell death mechanisms,antibody-mediated cell death mechanisms,pathways,Term
metastatic salivary gland myoepithelial carcinoma,metastatic salivary gland myoepithelial carcinoma,pathways,Term
spontaneous regression,spontaneous regression,pathways,Term
BIM,BIM,unknown,Term
PTEN,PTEN,unknown,Term
Eμ-myc,Eμ-myc,unknown,Term
MYC-driven B cell tumorigenesis,MYC-driven B cell tumorigenesis,unknown,Term
pro-apoptotic pathways,pro-apoptotic pathways,unknown,Term
miRNAs,miRNAs,unknown,Term
B cell lineage,B cell lineage,unknown,Term
γδ T cells,γδ T cells,unknown,Term
b cell maturation,b cell maturation,unknown,Term
CD30L,CD30L,gene,Term
anti-nuclear autoantibodies,anti-nuclear autoantibodies,unknown,Term
cd21,cd21,unknown,Term
transitional phase,transitional phase,unknown,Term
replicating virus titers,replicating virus titers,pathways,Term
CD120A,CD120A,gene,Term
CD120B,CD120B,gene,Term
mouse leukocytes,mouse leukocytes,cell type,Term
cell types,cell types,cell type,Term
sharpin deficiency,sharpin deficiency,disease,Term
LUBAC,LUBAC,gene,Term
SHARPIN,SHARPIN,gene,Term
human t cells,human t cells,cell type,Term
HPK1,HPK1,unknown,Term
anti-tumor T cells,anti-tumor T cells,unknown,Term
Compound 1,Compound 1,unknown,Term
Th1 cytokine production,Th1 cytokine production,unknown,Term
PGE2 and adenosine pathways,PGE2 and adenosine pathways,unknown,Term
pembrolizumab,pembrolizumab,unknown,Term
IFN-γ production,IFN-γ production,unknown,Term
human T cells,human T cells,unknown,Term
local immune cell populations,local immune cell populations,cell type,Term
amyloid deposition,amyloid deposition,pathways,Term
systemic plasma cell,systemic plasma cell,cell type,Term
SOX11,SOX11,gene,Term
neoadjuvant intratumoral immunotherapy,neoadjuvant intratumoral immunotherapy,pathways,Term
activated dendritic cell infiltration,activated dendritic cell infiltration,pathways,Term
antitumor efficacy,antitumor efficacy,pathways,Term
noninjected tumors,noninjected tumors,pathways,Term
FGF21,FGF21,gene,Term
circulating b lymphocytes,circulating b lymphocytes,cell type,Term
anti-viral host responses,anti-viral host responses,pathways,Term
gastric carcinoma,gastric carcinoma,unknown,Term
immune microenvironment,immune microenvironment,pathways,Term
hp68,hp68,unknown,Term
hp68 e6-e7,hp68 e6-e7,unknown,Term
hp68 e6,hp68 e6,unknown,Term
hp68 e7,hp68 e7,unknown,Term
radiation therapy,radiation therapy,unknown,Term
immunosenescence,immunosenescence,unknown,Term
largest b cell subset,largest b cell subset,cell type,Term
SLAMF6,SLAMF6,gene,Term
SAP,SAP,gene,Term
ITGAL,ITGAL,gene,Term
H2D1A,H2D1A,gene,Term
higm2 b cells,higm2 b cells,cell type,Term
premature overstimulation,premature overstimulation,pathways,Term
intestinal b cells,intestinal b cells,cell type,Term
haemopathy,haemopathy,disease,Term
gammopathy,gammopathy,disease,Term
mgus,mgus,disease,Term
neuropathies,neuropathies,disease,Term
MAG,MAG,gene,Term
atypical b cells,atypical b cells,cell type,Term
immune cell fitness,immune cell fitness,pathways,Term
liquid cancers,liquid cancers,disease,Term
somatic inactivation,somatic inactivation,pathways,Term
macrophage-mediated phagocytosis,macrophage-mediated phagocytosis,pathways,Term
pdpn,pdpn,unknown,Term
FCGRT,FCGRT,gene,Term
VSIG4,VSIG4,gene,Term
MS4A4A,MS4A4A,gene,Term
TOX,TOX,gene,Term
TIM4,TIM4,gene,Term
mφ,mφ,cell type,Term
macrophage populations,macrophage populations,cell type,Term
TLSTIM4,TLSTIM4,gene,Term
TREM2,TREM2,gene,Term
GFΒ,GFΒ,gene,Term
LSTIM4,LSTIM4,gene,Term
enzootic bovine leukosis,enzootic bovine leukosis,pathways,Term
anorexia,anorexia,disease,Term
"Here is the output based on the abstract you provided:
(acute myeloid malignancies","Here is the output based on the abstract you provided:
(acute myeloid malignancies",unknown,Term
