:START_ID,:END_ID,relationship,weight:int,file_count:int,sources,:TYPE
STAT3,DNMT3A,activate,1,1,['34874980.txt'],INTERACTS
STAT3,SOCS1,activate,1,1,['34874980.txt'],INTERACTS
STAT3,PPP3CA,activate,1,1,['34874980.txt'],INTERACTS
STAT3,FLG,inhibit,1,1,['36122387.txt'],INTERACTS
STAT3,FLG2,inhibit,1,1,['36122387.txt'],INTERACTS
STAT3,JAK1,activate,1,1,['36122387.txt'],INTERACTS
STAT3,JAK,inhibit,1,1,['38861030.txt'],INTERACTS
STAT3,PDCD1LG2,activate,2,2,"['35429078.txt', '34748924.txt']",INTERACTS
STAT3,IFNG,activate,1,1,['35411050.txt'],INTERACTS
STAT3,hepatocytes,activate,1,1,['38641718.txt'],INTERACTS
STAT3,hepatocyte,activate,1,1,['38641718.txt'],INTERACTS
STAT3,t cell,inhibit,1,1,['38641718.txt'],INTERACTS
STAT3,JAK2,activate,1,1,['39019859.txt'],INTERACTS
STAT3,G6PC,activate,1,1,['38636823.txt'],INTERACTS
STAT3,LIPG,activate,1,1,['38636823.txt'],INTERACTS
STAT3,myeloid,activate,1,1,['38636823.txt'],INTERACTS
STAT3,immune cell,activate,1,1,['38636823.txt'],INTERACTS
STAT3,tams,activate,1,1,['38636823.txt'],INTERACTS
STAT3,immune response,activate,1,1,['38636823.txt'],INTERACTS
STAT3,th17 cells,activate,2,2,"['35819408.txt', '36929576.txt']",INTERACTS
STAT3,MYC,activate,1,1,['36599297.txt'],INTERACTS
STAT3,hcc cells,activate,1,1,['35429078.txt'],INTERACTS
STAT3,tumor,activate,1,1,['38339353.txt'],INTERACTS
STAT3,active immune anti-tumor responses,inhibit,1,1,['38339353.txt'],INTERACTS
STAT3,autoimmunity,activate,1,1,['38861030.txt'],INTERACTS
STAT3,th17,activate,1,1,['38861030.txt'],INTERACTS
STAT3,IL22,activate,1,1,['38861030.txt'],INTERACTS
STAT3,skin inflammation,activate,1,1,['38861030.txt'],INTERACTS
STAT3,GRIM19,activate,1,1,['35819408.txt'],INTERACTS
STAT3,experimental autoimmune encephalomyelitis,inhibit,1,1,['35819408.txt'],INTERACTS
PGDS,pgd2,activate,1,1,['35612500.txt'],INTERACTS
tst cells,functional,activate,1,1,['34935874.txt'],INTERACTS
tst cells,t cell,activate,1,1,['34935874.txt'],INTERACTS
tst cells,cd8 t cells,activate,1,1,['34935874.txt'],INTERACTS
CRISPR-CAS9,TCR,activate,1,1,['34935874.txt'],INTERACTS
CRISPR-CAS9,functional,activate,1,1,['34935874.txt'],INTERACTS
CRISPR-CAS9,t cell,activate,1,1,['34935874.txt'],INTERACTS
CRISPR-CAS9,cd8 t cells,activate,1,1,['34935874.txt'],INTERACTS
CRISPR-CAS9,tst cells,activate,1,1,['34935874.txt'],INTERACTS
CRISPR-CAS9,t cells,activate,1,1,['36638795.txt'],INTERACTS
CRISPR-CAS9,knockout,activate,1,1,['37432855.txt'],INTERACTS
ARG1,immunosuppressive neutrophils,activate,1,1,['39178229.txt'],INTERACTS
ARG1,CD8 T cell cytotoxicity,inhibit,1,1,['39178229.txt'],INTERACTS
ARG1,FCGR3A,activate,3,3,"['37572656.txt', '36385153.txt', '38175754.txt']",INTERACTS
ARG1,dcs,inhibit,1,1,['38175754.txt'],INTERACTS
ARG1,monocyte,inhibit,1,1,['38175754.txt'],INTERACTS
ARG1,dendritic cells,inhibit,1,1,['38175754.txt'],INTERACTS
ARG1,car t cells,activate,1,1,['36521029.txt'],INTERACTS
ARG1,T-cell activation,inhibit,1,1,['36911725.txt'],INTERACTS
ARG1,T-cell proliferation,inhibit,1,1,['36911725.txt'],INTERACTS
ARG1,IL10,activate,1,1,['38369808.txt'],INTERACTS
ARG1,T cell function,inhibit,1,1,['38369808.txt'],INTERACTS
ARG1,tumor,inhibit,1,1,['35129637.txt'],INTERACTS
ARG1,antitumor immunity,inhibit,1,1,['36921034.txt'],INTERACTS
ARG1,T lymphocytes,inhibit,1,1,['36921034.txt'],INTERACTS
ARG1,t cells,inhibit,2,2,"['35053426.txt', '38748775.txt']",INTERACTS
ARG1,tumor-reactive T cells,inhibit,1,1,['39088325.txt'],INTERACTS
ARG1,nk cells,inhibit,1,1,['35053426.txt'],INTERACTS
ARG1,ARG,inhibit,1,1,['36727849.txt'],INTERACTS
ARG1,T cell activation,inhibit,1,1,['36727849.txt'],INTERACTS
ARG1,ARG1,activate,1,1,['36385153.txt'],INTERACTS
ARG1,myeloid cells,activate,1,1,['36385153.txt'],INTERACTS
ARG1,tumor progression,activate,1,1,['36385153.txt'],INTERACTS
immunosuppressive neutrophils,major immune suppression,activate,1,1,['39178229.txt'],INTERACTS
immunosuppressive neutrophils,CD8 T cell cytotoxicity,inhibit,1,1,['39178229.txt'],INTERACTS
newly recruited,immunosuppressive neutrophils,activate,1,1,['39178229.txt'],INTERACTS
newly recruited,CD8 T cell cytotoxicity,inhibit,1,1,['39178229.txt'],INTERACTS
naive neutrophils,immunosuppressive neutrophils,activate,1,1,['39178229.txt'],INTERACTS
naive neutrophils,CD8 T cell cytotoxicity,inhibit,1,1,['39178229.txt'],INTERACTS
IL-21,STAT3,activate,1,1,['36688918.txt'],INTERACTS
IL-21,pro-inflammatory cytokines,activate,1,1,['34743191.txt'],INTERACTS
IL-21,Th17 T cells,activate,1,1,['34743191.txt'],INTERACTS
BATF,chromatin activation,activate,1,1,['36688918.txt'],INTERACTS
BATF,FOXP3,activate,1,1,['38885605.txt'],INTERACTS
BATF,SPOCK2,activate,1,1,['38885605.txt'],INTERACTS
BATF,SH2D2A,activate,1,1,['38885605.txt'],INTERACTS
BATF,ITGB2,activate,1,1,['38885605.txt'],INTERACTS
BATF,LTA,activate,1,1,['38885605.txt'],INTERACTS
BATF,CLEC2C,activate,1,1,['38885605.txt'],INTERACTS
BATF,CLEC2D,activate,1,1,['38885605.txt'],INTERACTS
BATF,Tregs,activate,1,1,['38885605.txt'],INTERACTS
BATF,tumor T cells,activate,1,1,['38885605.txt'],INTERACTS
BATF,surrounding cells,activate,1,1,['38885605.txt'],INTERACTS
BATF,immune cells,activate,1,1,['38885605.txt'],INTERACTS
BATF,T cells,activate,1,1,['38885605.txt'],INTERACTS
BATF,regulatory,activate,1,1,['38885605.txt'],INTERACTS
BATF,tumor t cells,activate,1,1,['38885605.txt'],INTERACTS
IRF4,chromatin activation,activate,1,1,['36688918.txt'],INTERACTS
IRF4,dcs,activate,1,1,['37089435.txt'],INTERACTS
IRF4,RDM1,activate,1,1,['37828860.txt'],INTERACTS
IRF4,CML4,activate,1,1,['37828860.txt'],INTERACTS
IRF4,trm,activate,1,1,['37828860.txt'],INTERACTS
IRF4,antitumor trm cells,activate,1,1,['37828860.txt'],INTERACTS
IRF4,trm cells,activate,1,1,['37828860.txt'],INTERACTS
IRF4,PDCD1,activate,1,1,['38943641.txt'],INTERACTS
IRF4,cell proliferation,activate,1,1,['38943641.txt'],INTERACTS
IRF4,NFKB,inhibit,1,1,['38943641.txt'],INTERACTS
IRF4,IFNG,inhibit,1,1,['38943641.txt'],INTERACTS
IRF4,CD137,activate,1,1,['38943641.txt'],INTERACTS
IRF4,ATF6,activate,1,1,['38170159.txt'],INTERACTS
IRF4,hematopoietic lineage,activate,1,1,['35019721.txt'],INTERACTS
IRF4,cell-cycle progression,activate,1,1,['34879274.txt'],INTERACTS
IRF4,anti-tumor immunity,activate,1,1,['34879274.txt'],INTERACTS
IL1B,pmns,activate,1,1,['35471938.txt'],INTERACTS
IL1B,XCL1,activate,1,1,['35471938.txt'],INTERACTS
IL1B,PDCD1,activate,1,1,['35471938.txt'],INTERACTS
IL1B,IL1B,activate,2,2,"['35471938.txt', '36155892.txt']",INTERACTS
IL1B,IFNG,inhibit,1,1,['35471938.txt'],INTERACTS
IL1B,t cells,inhibit,2,2,"['38427556.txt', '38990554.txt']",INTERACTS
IL1B,immune responses,activate,2,2,"['38375912.txt', '34796037.txt']",INTERACTS
IL1B,infections,activate,1,1,['34796037.txt'],INTERACTS
IL1B,th17 cells,activate,3,3,"['36155892.txt', '35298721.txt', '38974214.txt']",INTERACTS
IL1B,anti-tumorigenic functions,activate,1,1,['35298721.txt'],INTERACTS
IL1B,antitumor immunity,inhibit,1,1,['38427556.txt'],INTERACTS
IL1B,YY1,inhibit,1,1,['38657120.txt'],INTERACTS
IL1B,PDL1,activate,1,1,['38657120.txt'],INTERACTS
IL1B,colorectal cancer,activate,1,1,['35988519.txt'],INTERACTS
IL1B,CD8,activate,1,1,['37367825.txt'],INTERACTS
IL1B,activated cd8,inhibit,1,1,['38990554.txt'],INTERACTS
IL1B,mdsc,activate,1,1,['38990554.txt'],INTERACTS
IL1B,IL17,activate,1,1,['36155892.txt'],INTERACTS
IL1B,IL23,activate,1,1,['36155892.txt'],INTERACTS
IL1B,IL6,activate,2,2,"['35032825.txt', '36155892.txt']",INTERACTS
IL1B,IL10,inhibit,2,2,"['36155892.txt', '38375912.txt']",INTERACTS
IL1B,TGFB,inhibit,1,1,['36155892.txt'],INTERACTS
IL1B,cd8,activate,1,1,['34772757.txt'],INTERACTS
IL1B,LRP3,activate,1,1,['35032825.txt'],INTERACTS
IL1B,CASP1,activate,1,1,['35032825.txt'],INTERACTS
IL1B,IL18,activate,1,1,['35032825.txt'],INTERACTS
IL1B,innate lymphoid cells,activate,1,1,['35334205.txt'],INTERACTS
IL1B,type 3 innate lymphoid cells,activate,1,1,['35334205.txt'],INTERACTS
IL1B,CXCL8,activate,1,1,['37665572.txt'],INTERACTS
IL1B,autoimmune,activate,1,1,['38974214.txt'],INTERACTS
IL1B,IL1R2,activate,1,1,['38974214.txt'],INTERACTS
IL1B,IL1RAP,activate,1,1,['38974214.txt'],INTERACTS
IL1B,IL1R3,activate,1,1,['38974214.txt'],INTERACTS
IL1B,IL1R,activate,1,1,['38974214.txt'],INTERACTS
IL1B,IL1R1,activate,2,2,"['37733448.txt', '38974214.txt']",INTERACTS
IL1B,autoimmune disease pathogenesis,activate,1,1,['38974214.txt'],INTERACTS
IL1B,myeloid cells,activate,1,1,['38768394.txt'],INTERACTS
IL1B,HAVCR2,activate,1,1,['36480166.txt'],INTERACTS
IL1B,NOS2,activate,1,1,['37169743.txt'],INTERACTS
IL1B,COX2,activate,1,1,['37169743.txt'],INTERACTS
IL1B,basal cells,activate,1,1,['38100545.txt'],INTERACTS
IL1B,human lung epithelial development,activate,1,1,['38100545.txt'],INTERACTS
IL1B,convergent inflammation,activate,1,1,['36466820.txt'],INTERACTS
IL1B,heart failure,activate,1,1,['36466820.txt'],INTERACTS
IL1B,cancer,activate,1,1,['36466820.txt'],INTERACTS
IL1B,cvd,activate,1,1,['36466820.txt'],INTERACTS
IL1B,cardiovascular disease,activate,1,1,['36466820.txt'],INTERACTS
IL1B,t lymphocytes,activate,1,1,['38375912.txt'],INTERACTS
IL1B,heightened reactive oxygen species production,activate,1,1,['38375912.txt'],INTERACTS
IL1B,lipid peroxidation byproducts,activate,1,1,['38375912.txt'],INTERACTS
IL1B,immune cells,activate,1,1,['39180206.txt'],INTERACTS
IL1B,tumor cells,activate,1,1,['39154092.txt'],INTERACTS
IL1B,immunotolerant myeloid populations,activate,1,1,['39154092.txt'],INTERACTS
IL1B,cytotoxic t lymphocytes,inhibit,1,1,['39154092.txt'],INTERACTS
IL1B,IL17A,activate,1,1,['37367825.txt'],INTERACTS
IL1B,NFKB,activate,1,1,['37733448.txt'],INTERACTS
IL1B,tumor growth,activate,1,1,['37733448.txt'],INTERACTS
IL1B,monocytes,activate,1,1,['37733448.txt'],INTERACTS
IL1B,macrophages,activate,1,1,['37733448.txt'],INTERACTS
IL1B,mdm,activate,1,1,['37733448.txt'],INTERACTS
IL1B,lymphoid cells,activate,1,1,['37733448.txt'],INTERACTS
TNFA,t cells,activate,5,5,"['35230977.txt', '35132961.txt', '38700775.txt', '38948931.txt', '39012079.txt']",INTERACTS
TNFA,CD8,activate,1,1,['39012079.txt'],INTERACTS
TNFA,FOXP3,inhibit,1,1,['37534543.txt'],INTERACTS
TNFA,erythrocyte phagocytosis,activate,1,1,['37534543.txt'],INTERACTS
TNFA,PDCD1LG2,activate,1,1,['34830209.txt'],INTERACTS
TNFA,IFNG,activate,6,6,"['35177742.txt', '36359827.txt', '36034228.txt', '37363103.txt', '35100339.txt', '35263995.txt']",INTERACTS
TNFA,anti-tumor immune responses,activate,2,2,"['38777126.txt', '38194914.txt']",INTERACTS
TNFA,intestinal dendritic cells,activate,1,1,['38884660.txt'],INTERACTS
TNFA,small intestine endothelial cells,activate,1,1,['38884660.txt'],INTERACTS
TNFA,immune responses,activate,2,2,"['38884660.txt', '38375912.txt']",INTERACTS
TNFA,TNFA,activate,3,3,"['38941612.txt', '35489644.txt', '38547431.txt']",INTERACTS
TNFA,ICAM1,activate,1,1,['38547431.txt'],INTERACTS
TNFA,IL17A,activate,1,1,['38247860.txt'],INTERACTS
TNFA,IL17F,activate,1,1,['38247860.txt'],INTERACTS
TNFA,IL22,activate,1,1,['38247860.txt'],INTERACTS
TNFA,IL21,activate,1,1,['38247860.txt'],INTERACTS
TNFA,IL23,activate,1,1,['38247860.txt'],INTERACTS
TNFA,IL25,activate,1,1,['38247860.txt'],INTERACTS
TNFA,IL31,activate,1,1,['38247860.txt'],INTERACTS
TNFA,IL33,activate,1,1,['38247860.txt'],INTERACTS
TNFA,CD40,activate,1,1,['38247860.txt'],INTERACTS
TNFA,MBRANOUS,activate,1,1,['35489644.txt'],INTERACTS
TNFA,IL2,inhibit,1,1,['39164349.txt'],INTERACTS
TNFA,CD107A,activate,2,2,"['38818122.txt', '35100339.txt']",INTERACTS
TNFA,C4,activate,1,1,['35100339.txt'],INTERACTS
TNFA,C8,activate,1,1,['35100339.txt'],INTERACTS
TNFA,JAK2,activate,1,1,['39254117.txt'],INTERACTS
TNFA,regulatory t cells,activate,1,1,['39254117.txt'],INTERACTS
TNFA,NFKB,activate,2,2,"['35015831.txt', '37327118.txt']",INTERACTS
TNFA,natural killer cells,inhibit,1,1,['37327118.txt'],INTERACTS
TNFA,CD137,activate,1,1,['37363103.txt'],INTERACTS
TNFA,CD69,activate,1,1,['37363103.txt'],INTERACTS
TNFA,PDCD1,activate,1,1,['37363103.txt'],INTERACTS
TNFA,cancer,activate,1,1,['39105847.txt'],INTERACTS
TNFA,CIAP1,activate,1,1,['39105847.txt'],INTERACTS
TNFA,CIAP2,activate,1,1,['39105847.txt'],INTERACTS
TNFA,IAP,activate,1,1,['39105847.txt'],INTERACTS
TNFA,CASP1,activate,1,1,['39105847.txt'],INTERACTS
TNFA,IL8,activate,1,1,['37626869.txt'],INTERACTS
TNFA,S1PR1,activate,1,1,['37762169.txt'],INTERACTS
TNFA,tumor cells,inhibit,1,1,['37732732.txt'],INTERACTS
TNFA,tumor immunity,activate,1,1,['38777126.txt'],INTERACTS
TNFA,tumor infiltration,activate,1,1,['38777126.txt'],INTERACTS
TNFA,osteoclasts,activate,1,1,['36034228.txt'],INTERACTS
TNFA,effector cytokine secretion,activate,1,1,['36034228.txt'],INTERACTS
TNFA,pro-inflammatory cytokines,activate,1,1,['36034228.txt'],INTERACTS
TNFA,IL4,inhibit,1,1,['35177742.txt'],INTERACTS
TNFA,IL10,inhibit,2,2,"['38375912.txt', '35177742.txt']",INTERACTS
TNFA,CD8A,activate,1,1,['36169652.txt'],INTERACTS
TNFA,ENAC,inhibit,1,1,['39052685.txt'],INTERACTS
TNFA,SCNN1G,inhibit,1,1,['39052685.txt'],INTERACTS
TNFA,GZMB,activate,1,1,['35263995.txt'],INTERACTS
TNFA,cells,activate,1,1,['35263995.txt'],INTERACTS
TNFA,acidic substance-related gene sets,activate,1,1,['35263995.txt'],INTERACTS
TNFA,specific cancer-related gene sets,activate,1,1,['35263995.txt'],INTERACTS
TNFA,immune microenvironment,activate,1,1,['35263995.txt'],INTERACTS
TNFA,co-culture systems,activate,1,1,['35263995.txt'],INTERACTS
TNFA,NOS2,activate,1,1,['37169743.txt'],INTERACTS
TNFA,COX2,activate,1,1,['37169743.txt'],INTERACTS
TNFA,autoimmune,activate,1,1,['36466853.txt'],INTERACTS
TNFA,bone,inhibit,1,1,['37079375.txt'],INTERACTS
TNFA,t lymphocytes,activate,1,1,['38375912.txt'],INTERACTS
TNFA,heightened reactive oxygen species production,activate,1,1,['38375912.txt'],INTERACTS
TNFA,lipid peroxidation byproducts,activate,1,1,['38375912.txt'],INTERACTS
TNFA,car,activate,1,1,['38700775.txt'],INTERACTS
TNFA,melanoma,inhibit,1,1,['36545919.txt'],INTERACTS
TNFA,antitumor immunity,activate,1,1,['38169329.txt'],INTERACTS
activated neutrophils,antimicrobial effector function,activate,1,1,['36787115.txt'],INTERACTS
activated neutrophils,tumor neutrophils,activate,1,1,['36787115.txt'],INTERACTS
passive antibody therapy,IL1B,inhibit,1,1,['34952899.txt'],INTERACTS
passive antibody therapy,TNFA,inhibit,1,1,['34952899.txt'],INTERACTS
passive antibody therapy,IL6,inhibit,1,1,['34952899.txt'],INTERACTS
passive antibody therapy,t cells,inhibit,1,1,['34952899.txt'],INTERACTS
passive antibody therapy,activated neutrophils,inhibit,1,1,['34952899.txt'],INTERACTS
passive antibody therapy,inflammatory monocyte-macrophages,inhibit,1,1,['34952899.txt'],INTERACTS
passive antibody therapy,hyaline membrane formation,inhibit,1,1,['34952899.txt'],INTERACTS
tumour-elicited immune responses,mechanism-based cancer immunotherapy,activate,1,1,['36380023.txt'],INTERACTS
adaptive lymphocytes,tumour-elicited immune responses,activate,1,1,['36380023.txt'],INTERACTS
innate,tumour-elicited immune responses,activate,1,1,['36380023.txt'],INTERACTS
innate,lymphocytes,activate,1,1,['37828377.txt'],INTERACTS
innate,cancer,activate,1,1,['38506480.txt'],INTERACTS
innate,pre-wired cancer immunity,activate,1,1,['38506480.txt'],INTERACTS
innate,cancer-sensing mechanisms,activate,1,1,['38506480.txt'],INTERACTS
innate,IFNG,activate,1,1,['37875108.txt'],INTERACTS
innate,adaptive immune cells,activate,1,1,['36769513.txt'],INTERACTS
innate,immune lymphocytes,activate,1,1,['36769513.txt'],INTERACTS
innate,nkt cells,activate,1,1,['36769513.txt'],INTERACTS
innate,multilayered cancer immunity,activate,1,1,['38424658.txt'],INTERACTS
innate,mait cells,activate,1,1,['38117256.txt'],INTERACTS
innate,human inkt cells,activate,1,1,['38117256.txt'],INTERACTS
tumour stromal cells,pancreatic cancer cells,activate,1,1,['38581990.txt'],INTERACTS
tumour stromal cells,pancreatic stellate cells,activate,1,1,['38581990.txt'],INTERACTS
tumour stromal cells,t cells,inhibit,1,1,['38581990.txt'],INTERACTS
TGFβ,tumour-elicited immune responses,inhibit,1,1,['36380023.txt'],INTERACTS
TGFβ,myeloid cells,inhibit,1,1,['36380023.txt'],INTERACTS
TGFβ,adaptive lymphocytes,inhibit,1,1,['36380023.txt'],INTERACTS
TGFβ,lymphocytes,inhibit,1,1,['36380023.txt'],INTERACTS
TGFβ,innate,inhibit,1,1,['36380023.txt'],INTERACTS
TGFβ,tumour stromal cells,inhibit,1,1,['36380023.txt'],INTERACTS
TGFβ,cancer cells,inhibit,1,1,['36380023.txt'],INTERACTS
TGFβ,mechanism-based cancer immunotherapy,inhibit,1,1,['36380023.txt'],INTERACTS
TGFβ,squamous carcinomas,activate,1,1,['37311042.txt'],INTERACTS
TGFβ,non-small cell lung cancer,activate,1,1,['37311042.txt'],INTERACTS
TGFβ,nsclc,activate,1,1,['37311042.txt'],INTERACTS
TGFβ,PTEN/PI3K/AKT/mTOR pathway,inhibit,1,1,['37311042.txt'],INTERACTS
TGFβ,CXCL10,activate,1,1,['37311042.txt'],INTERACTS
TGFβ,regulatory T cells,activate,2,2,"['36788428.txt', '37311042.txt']",INTERACTS
uncontrolled immune activity,tumor,activate,1,1,['35146940.txt'],INTERACTS
car t cell,tumor cell killing,activate,1,1,['35146940.txt'],INTERACTS
car t cell,tumor,activate,3,3,"['39111352.txt', '35146940.txt', '37920415.txt']",INTERACTS
car t cell,car t cells,activate,4,4,"['36209973.txt', '35146940.txt', '37920415.txt', '35417192.txt']",INTERACTS
car t cell,CAR,activate,1,1,['35146940.txt'],INTERACTS
car t cell,small molecule specific,activate,1,1,['35146940.txt'],INTERACTS
car t cell,uncontrolled immune activity,inhibit,1,1,['35146940.txt'],INTERACTS
car t cell,cancer,inhibit,2,2,"['38017494.txt', '37799719.txt']",INTERACTS
car t cell,b cell,activate,1,1,['38665921.txt'],INTERACTS
car t cell,innate immune cells,activate,1,1,['38665921.txt'],INTERACTS
car t cell,immune cells,activate,1,1,['38665921.txt'],INTERACTS
car t cell,cancer treatment,activate,1,1,['38665921.txt'],INTERACTS
car t cell,hematopoietic progenitor cells,activate,1,1,['38665921.txt'],INTERACTS
car t cell,t cells,activate,3,3,"['36209973.txt', '37920415.txt', '35417192.txt']",INTERACTS
car t cell,tumors,inhibit,1,1,['39111352.txt'],INTERACTS
car t cell,GFR,activate,1,1,['39111352.txt'],INTERACTS
car t cell,lymphoma,activate,1,1,['37920415.txt'],INTERACTS
car t cell,malignancies,activate,1,1,['37920415.txt'],INTERACTS
car t cell,multiple myeloma,activate,1,1,['37920415.txt'],INTERACTS
car t cell,leukemia,activate,1,1,['37920415.txt'],INTERACTS
car t cell,tumor cells,inhibit,1,1,['39079964.txt'],INTERACTS
car t cell,tumor growth,inhibit,1,1,['39079964.txt'],INTERACTS
car t cell,nk cells,activate,1,1,['38017494.txt'],INTERACTS
car t cell,nkt cells,activate,1,1,['38017494.txt'],INTERACTS
car t cell,macrophage cells,activate,1,1,['38017494.txt'],INTERACTS
small molecule specific,car t cell,activate,1,1,['35146940.txt'],INTERACTS
small molecule specific,car t cells,activate,1,1,['35146940.txt'],INTERACTS
small molecule specific,tumor cell killing,activate,1,1,['35146940.txt'],INTERACTS
small molecule specific,uncontrolled immune activity,inhibit,1,1,['35146940.txt'],INTERACTS
ultraviolet light,small molecule specific,activate,1,1,['35146940.txt'],INTERACTS
ultraviolet light,car t cell,activate,1,1,['35146940.txt'],INTERACTS
ultraviolet light,car t cells,activate,1,1,['35146940.txt'],INTERACTS
ultraviolet light,tumor cell killing,activate,1,1,['35146940.txt'],INTERACTS
caging of small molecules,car t cell,inhibit,1,1,['35146940.txt'],INTERACTS
caging of small molecules,car t cells,inhibit,1,1,['35146940.txt'],INTERACTS
caging of small molecules,tumor cell killing,inhibit,1,1,['35146940.txt'],INTERACTS
metastasis,tumor cells,activate,1,1,['38755133.txt'],INTERACTS
NK cells,cancer,activate,1,1,['38254135.txt'],INTERACTS
NK cells,reactivated cell,inhibit,1,1,['35867565.txt'],INTERACTS
NK cells,viremia,inhibit,1,1,['36511699.txt'],INTERACTS
NK cells,malignancies,activate,2,2,"['38254135.txt', '38766710.txt']",INTERACTS
NK cells,cell killing,activate,1,1,['35913984.txt'],INTERACTS
NK cells,progression-free survival,activate,1,1,['38761665.txt'],INTERACTS
NK cells,overall survival,activate,1,1,['38761665.txt'],INTERACTS
NK cells,pancreatic cancer cells,inhibit,1,1,['36848930.txt'],INTERACTS
NK cells,tumor,inhibit,1,1,['37605009.txt'],INTERACTS
NK cells,tumor cells,activate,1,1,['35263761.txt'],INTERACTS
NK cells,cancer cells,activate,1,1,['38254135.txt'],INTERACTS
NK cells,leukemia,activate,1,1,['38254135.txt'],INTERACTS
NK cells,diseases,activate,1,1,['38254135.txt'],INTERACTS
NK cells,MDSC accumulation,inhibit,1,1,['38791188.txt'],INTERACTS
NK cells,T cell production,activate,1,1,['38791188.txt'],INTERACTS
NK cells,T cell activation,activate,1,1,['38791188.txt'],INTERACTS
NK cells,MDSC maturation,activate,1,1,['38791188.txt'],INTERACTS
NK cells,long-term benefits of immunotherapy,activate,1,1,['38791188.txt'],INTERACTS
NK cells,long-term anti-tumor immunity,activate,1,1,['38791188.txt'],INTERACTS
APCs,cancer,inhibit,1,1,['37806376.txt'],INTERACTS
